tsne_1,tsne_2,split,target,perplexity
32.269333,-5.4922824,train,non-churn,30.0
-45.748913,-7.6023216,train,churn,30.0
-21.158478,28.430609,train,non-churn,30.0
-44.594013,-16.664627,train,churn,30.0
-44.126507,-2.4951353,train,non-churn,30.0
48.805332,27.322807,train,non-churn,30.0
8.235048,26.37703,train,churn,30.0
38.43046,1.2431,train,non-churn,30.0
18.863277,7.80359,train,non-churn,30.0
-1.5802228,6.644269,train,non-churn,30.0
39.702194,-9.391203,train,non-churn,30.0
9.103755,23.710617,train,non-churn,30.0
-22.101408,-7.4292474,train,non-churn,30.0
-21.140175,-19.242792,train,non-churn,30.0
-13.247949,27.175581,train,non-churn,30.0
-24.511705,11.516133,train,non-churn,30.0
-1.4675518,7.8035126,train,non-churn,30.0
67.04979,18.976831,train,non-churn,30.0
-55.636684,-1.4980037,train,non-churn,30.0
37.49583,1.2050606,train,non-churn,30.0
-28.80335,-11.194324,train,non-churn,30.0
57.46687,-6.672353,train,non-churn,30.0
9.580788,-24.351393,train,non-churn,30.0
16.675547,10.758858,train,churn,30.0
-24.907043,12.52022,train,non-churn,30.0
-28.077648,-4.4318156,train,non-churn,30.0
43.12168,9.407979,train,non-churn,30.0
-6.1082225,-17.535055,train,non-churn,30.0
-18.681398,9.865212,train,non-churn,30.0
-17.347044,-23.746046,train,non-churn,30.0
6.4798985,-8.463219,train,non-churn,30.0
-42.233246,-11.147113,train,non-churn,30.0
-6.72504,4.2581754,train,non-churn,30.0
-38.15659,4.7514377,train,non-churn,30.0
-2.8163326,-5.075918,train,non-churn,30.0
-27.639824,29.861553,train,non-churn,30.0
62.401524,-4.8948474,train,non-churn,30.0
-5.8470387,-12.608056,train,non-churn,30.0
-7.8113194,-35.41925,train,non-churn,30.0
56.56311,1.6824001,train,non-churn,30.0
-52.044483,0.28737333,train,churn,30.0
51.082508,-4.537878,train,non-churn,30.0
64.745674,-12.832677,train,non-churn,30.0
62.041782,-10.708868,train,non-churn,30.0
30.479107,-3.2067235,train,non-churn,30.0
-23.226418,10.01836,train,non-churn,30.0
66.08806,6.939428,train,non-churn,30.0
53.21808,-12.695707,train,non-churn,30.0
53.0779,1.9809183,train,non-churn,30.0
36.01749,-10.147758,train,non-churn,30.0
-20.648355,-31.574165,train,non-churn,30.0
-30.138704,15.67101,train,non-churn,30.0
-23.1634,7.4579754,train,non-churn,30.0
36.932808,19.058662,train,non-churn,30.0
1.3675703,-7.3458853,train,non-churn,30.0
-13.385692,-19.889025,train,non-churn,30.0
-25.657959,-21.920254,train,non-churn,30.0
-35.77593,1.2115737,train,non-churn,30.0
-25.93567,-2.0478535,train,non-churn,30.0
55.07891,10.979502,train,non-churn,30.0
59.15703,-6.145303,train,non-churn,30.0
-19.12838,-32.265343,train,non-churn,30.0
-3.7633758,29.000748,train,churn,30.0
-28.13277,-13.8001585,train,non-churn,30.0
-27.210815,10.843926,train,non-churn,30.0
40.36937,-8.663711,train,non-churn,30.0
-1.8307056,30.726946,train,non-churn,30.0
-27.334705,-0.57811767,train,non-churn,30.0
-45.95615,14.477175,train,churn,30.0
-39.609737,-4.3288174,train,non-churn,30.0
56.120457,-2.8123543,train,non-churn,30.0
-26.386719,3.091709,train,non-churn,30.0
-3.7195075,-13.154491,train,non-churn,30.0
7.849284,-8.71632,train,non-churn,30.0
-28.90645,30.95185,train,non-churn,30.0
-6.286409,-2.9883308,train,non-churn,30.0
67.10514,5.5689363,train,non-churn,30.0
-32.31546,26.451025,train,non-churn,30.0
-22.153345,-21.538967,train,non-churn,30.0
0.10213613,-29.310919,train,non-churn,30.0
35.16867,-2.6402757,train,non-churn,30.0
-10.484935,-36.7354,train,non-churn,30.0
-44.537075,-3.0253856,train,non-churn,30.0
-38.633987,22.868906,train,non-churn,30.0
51.806004,-1.08027,train,non-churn,30.0
-30.998466,-27.431864,train,non-churn,30.0
-34.14685,1.3328817,train,non-churn,30.0
37.413513,17.297674,train,non-churn,30.0
-9.77721,18.922337,train,non-churn,30.0
-43.415226,-29.211782,train,non-churn,30.0
-2.2479546,26.37364,train,non-churn,30.0
6.3243833,-3.3665297,train,non-churn,30.0
31.521355,5.1626263,train,non-churn,30.0
-14.036956,-4.6541543,train,non-churn,30.0
34.26774,10.116004,train,non-churn,30.0
4.7379417,25.704498,train,churn,30.0
-38.442112,6.600912,train,churn,30.0
-29.889532,-31.433384,train,non-churn,30.0
13.632046,23.655071,train,churn,30.0
-26.38471,27.165976,train,non-churn,30.0
-29.301695,22.926464,train,non-churn,30.0
-25.55372,14.154487,train,non-churn,30.0
-9.28225,-3.0703034,train,non-churn,30.0
-5.5038066,14.632677,train,churn,30.0
57.527607,8.390936,train,non-churn,30.0
-0.27543515,24.738121,train,non-churn,30.0
-27.506573,15.528646,train,non-churn,30.0
-10.192189,20.323032,train,non-churn,30.0
46.66388,-14.521301,train,non-churn,30.0
-32.031895,18.601063,train,non-churn,30.0
-22.771276,5.864219,train,non-churn,30.0
-12.348693,2.3236115,train,churn,30.0
12.178628,-6.0544143,train,non-churn,30.0
2.6078906,41.855095,train,non-churn,30.0
-4.7178345,-6.570733,train,non-churn,30.0
-46.760777,3.4574468,train,non-churn,30.0
-4.403167,-19.138895,train,non-churn,30.0
-16.329767,19.33833,train,non-churn,30.0
-36.74579,-6.1308737,train,non-churn,30.0
-13.415739,2.9087667,train,non-churn,30.0
13.098829,-17.127079,train,non-churn,30.0
-38.351086,15.417206,train,churn,30.0
9.792459,-0.38938084,train,non-churn,30.0
59.31933,3.1607077,train,non-churn,30.0
-39.323093,13.523177,train,non-churn,30.0
-9.115498,1.0222975,train,non-churn,30.0
0.73767567,39.524273,train,non-churn,30.0
-21.366585,-17.27738,train,non-churn,30.0
74.22041,10.12996,train,non-churn,30.0
64.93194,-1.5644678,train,non-churn,30.0
44.10048,-5.9980154,train,non-churn,30.0
-1.8278747,30.413694,train,non-churn,30.0
-1.2926916,-5.6521344,train,non-churn,30.0
5.764352,29.046396,train,churn,30.0
7.52991,24.106016,train,non-churn,30.0
-37.869843,-24.85559,train,non-churn,30.0
-12.622658,-15.215536,train,non-churn,30.0
-48.13734,-16.519728,train,non-churn,30.0
-10.401399,-26.777637,train,non-churn,30.0
-29.832233,19.247444,train,non-churn,30.0
-45.740433,22.50431,train,churn,30.0
38.275116,6.257553,train,churn,30.0
8.3795595,9.11185,train,non-churn,30.0
-33.414497,20.721743,train,non-churn,30.0
10.290693,25.042759,train,churn,30.0
62.48124,-4.834574,train,non-churn,30.0
8.709724,0.2270272,train,non-churn,30.0
55.644417,19.105547,train,non-churn,30.0
-38.12732,21.021883,train,non-churn,30.0
-20.616812,-29.921604,train,non-churn,30.0
-11.527435,-5.6173606,train,churn,30.0
29.92721,12.194689,train,churn,30.0
-50.629017,-11.596683,train,churn,30.0
-16.516226,5.4080477,train,churn,30.0
52.985523,4.7182803,train,non-churn,30.0
3.7577057,-2.523912,train,non-churn,30.0
44.86292,-12.9770775,train,non-churn,30.0
-37.71426,-17.105276,train,non-churn,30.0
-20.738321,-33.0841,train,non-churn,30.0
-4.7826266,-40.012108,train,churn,30.0
-2.054777,-20.236616,train,non-churn,30.0
-3.287776,-10.0643835,train,non-churn,30.0
56.72053,10.024603,train,non-churn,30.0
40.01201,17.6953,train,churn,30.0
-28.800795,-1.7072958,train,non-churn,30.0
-42.739468,-3.0714355,train,non-churn,30.0
48.970947,7.1491747,train,churn,30.0
-24.893745,22.915922,train,non-churn,30.0
59.85016,-13.440501,train,churn,30.0
-30.938166,2.5350056,train,non-churn,30.0
-11.533312,38.41633,train,non-churn,30.0
1.2692323,-16.827074,train,non-churn,30.0
-50.358044,4.1018705,train,churn,30.0
19.424797,-26.883835,train,non-churn,30.0
-18.061443,-8.576843,train,non-churn,30.0
7.980582,24.74489,train,churn,30.0
-9.609648,-7.30056,train,non-churn,30.0
-6.1105857,1.3933059,train,non-churn,30.0
-27.36693,-28.125715,train,non-churn,30.0
-11.9218,3.0182402,train,churn,30.0
-16.626696,38.587543,train,non-churn,30.0
50.422607,14.132553,train,non-churn,30.0
44.33912,20.002352,train,non-churn,30.0
-36.069088,-18.295635,train,non-churn,30.0
-17.987778,11.866988,train,non-churn,30.0
7.960588,27.90562,train,churn,30.0
55.28995,-2.0451,train,non-churn,30.0
56.233273,6.083438,train,non-churn,30.0
54.14377,-15.680311,train,non-churn,30.0
-26.723383,19.919903,train,churn,30.0
-23.732204,-4.6351295,train,non-churn,30.0
-25.333376,23.793015,train,non-churn,30.0
56.002155,-0.20763451,train,non-churn,30.0
-51.88832,8.822248,train,non-churn,30.0
40.081284,7.529781,train,churn,30.0
-24.842773,-23.88068,train,non-churn,30.0
-16.832462,5.7436004,train,non-churn,30.0
43.69319,3.467412,train,non-churn,30.0
-26.738356,-2.8903885,train,non-churn,30.0
11.120701,-23.09863,train,non-churn,30.0
-1.7897564,11.915647,train,non-churn,30.0
9.304056,6.604246,train,non-churn,30.0
-26.61321,-20.525106,train,non-churn,30.0
2.740298,10.476496,train,churn,30.0
48.706894,-13.876808,train,non-churn,30.0
-29.458538,21.7445,train,non-churn,30.0
68.555,9.464352,train,non-churn,30.0
10.047604,-19.112883,train,non-churn,30.0
-21.013662,-15.675173,train,non-churn,30.0
-28.403772,5.5133076,train,non-churn,30.0
47.339344,11.235387,train,non-churn,30.0
-8.774913,-1.4470398,train,non-churn,30.0
60.87928,-1.900608,train,non-churn,30.0
-38.848648,23.09317,train,non-churn,30.0
1.7736744,32.28987,train,non-churn,30.0
0.47750488,2.4954157,train,churn,30.0
61.28719,0.35589442,train,non-churn,30.0
47.286762,18.900707,train,non-churn,30.0
-16.209337,-16.593235,train,non-churn,30.0
-17.788795,23.185795,train,non-churn,30.0
63.063972,-8.906791,train,non-churn,30.0
55.528236,14.295722,train,churn,30.0
-23.468407,32.157505,train,non-churn,30.0
-28.583569,7.5442953,train,non-churn,30.0
-0.436755,-16.147085,train,non-churn,30.0
55.25717,12.164804,train,non-churn,30.0
64.98855,6.0987678,train,non-churn,30.0
-4.1414304,-4.85176,train,non-churn,30.0
-14.609423,9.292439,train,non-churn,30.0
-20.197723,13.837842,train,non-churn,30.0
9.966207,-4.2143397,train,non-churn,30.0
-20.651237,-10.373508,train,non-churn,30.0
15.410109,25.187384,train,churn,30.0
-20.123102,-15.77698,train,non-churn,30.0
59.951355,21.606146,train,non-churn,30.0
-24.664818,5.8106847,train,non-churn,30.0
-47.191704,-6.6031976,train,non-churn,30.0
53.434254,-12.211402,train,non-churn,30.0
-35.878162,-6.9650273,train,non-churn,30.0
-38.165024,-12.210677,train,non-churn,30.0
-13.621091,-29.011982,train,non-churn,30.0
15.670432,-22.513515,train,non-churn,30.0
-16.395924,2.7158194,train,non-churn,30.0
-43.468323,-19.494095,train,non-churn,30.0
53.79536,25.474426,train,non-churn,30.0
-6.4629903,2.9581609,train,non-churn,30.0
-29.957924,-27.705936,train,non-churn,30.0
61.02173,-1.3453479,train,non-churn,30.0
4.169773,39.85718,train,non-churn,30.0
-47.314304,2.5228822,train,non-churn,30.0
3.1744273,22.688704,train,churn,30.0
62.588806,-2.7737193,train,non-churn,30.0
-19.868042,-24.458752,train,non-churn,30.0
-15.9241495,-0.35606655,train,non-churn,30.0
0.95180565,4.856231,train,non-churn,30.0
15.962855,5.0601664,train,non-churn,30.0
-47.04966,-9.208321,train,non-churn,30.0
-19.751732,-12.014274,train,churn,30.0
8.825413,-18.207329,train,non-churn,30.0
-21.658426,-40.77136,train,non-churn,30.0
-23.858679,1.7353196,train,non-churn,30.0
2.9544582,-34.39813,train,non-churn,30.0
-31.654547,-6.6170382,train,churn,30.0
-54.23287,14.51813,train,non-churn,30.0
-43.176464,-7.154761,train,churn,30.0
18.225328,-2.8401327,train,non-churn,30.0
-28.068295,-4.603686,train,non-churn,30.0
53.703457,19.656893,train,non-churn,30.0
-37.606144,28.842484,train,non-churn,30.0
-45.03503,8.991165,train,churn,30.0
68.77944,4.665397,train,non-churn,30.0
-36.23934,-12.916278,train,non-churn,30.0
-10.476756,-13.204928,train,non-churn,30.0
-34.777092,-16.376682,train,non-churn,30.0
36.85189,-1.1432279,train,non-churn,30.0
-20.630201,18.820107,train,non-churn,30.0
-16.75599,13.976,train,non-churn,30.0
-23.806482,25.270338,train,non-churn,30.0
-29.465445,5.1538916,train,non-churn,30.0
9.746947,25.029861,train,non-churn,30.0
-5.0288477,-6.291755,train,non-churn,30.0
-10.320049,-2.7594607,train,non-churn,30.0
-35.451714,-29.75755,train,non-churn,30.0
-3.2544916,6.765897,train,non-churn,30.0
54.18099,-2.6684873,train,non-churn,30.0
-35.7707,12.7141485,train,non-churn,30.0
23.137707,-14.501319,train,non-churn,30.0
-27.866762,-18.220566,train,non-churn,30.0
-27.267467,-4.5035696,train,non-churn,30.0
11.831891,-19.003227,train,non-churn,30.0
6.0026126,12.342501,train,non-churn,30.0
48.893986,19.4802,train,non-churn,30.0
-13.856355,-19.701878,train,non-churn,30.0
4.1166487,-11.208272,train,churn,30.0
-51.23438,-9.282537,train,churn,30.0
-29.64202,7.338933,train,non-churn,30.0
-31.42523,-15.572735,train,churn,30.0
34.38052,-6.604174,train,non-churn,30.0
0.72014254,-17.592175,train,non-churn,30.0
-30.53335,-33.29372,train,non-churn,30.0
-29.037216,10.679666,train,non-churn,30.0
7.0634975,21.937897,train,churn,30.0
-9.751841,-19.997564,train,non-churn,30.0
-26.680086,21.975056,train,non-churn,30.0
-37.14071,12.7877865,train,non-churn,30.0
5.4006276,25.608488,train,non-churn,30.0
8.623382,7.0709825,train,non-churn,30.0
34.985332,-6.440991,train,non-churn,30.0
44.414036,-0.7786294,train,non-churn,30.0
6.8880854,-2.9115257,train,non-churn,30.0
15.292195,-29.168657,train,churn,30.0
-45.349777,22.598503,train,churn,30.0
-24.344633,-1.1993747,train,non-churn,30.0
-35.40002,16.629774,train,churn,30.0
-26.87417,-30.689259,train,non-churn,30.0
54.007355,9.500063,train,non-churn,30.0
-12.14065,-6.699782,train,churn,30.0
37.86094,-18.294085,train,non-churn,30.0
-23.487886,-8.1673,train,non-churn,30.0
-18.791126,30.122366,train,churn,30.0
-6.6735215,25.811882,train,non-churn,30.0
62.81598,-7.8009267,train,non-churn,30.0
49.50856,19.4934,train,non-churn,30.0
-48.08566,-2.6897395,train,non-churn,30.0
-11.530135,-37.91002,train,non-churn,30.0
23.990532,-13.21719,train,non-churn,30.0
-55.47132,5.1237698,train,churn,30.0
-12.980043,24.378666,train,non-churn,30.0
-24.945684,9.87985,train,non-churn,30.0
68.84047,7.783939,train,non-churn,30.0
61.826923,-14.798489,train,churn,30.0
30.821245,-7.9043646,train,non-churn,30.0
35.945423,10.487412,train,non-churn,30.0
9.629035,-23.28888,train,non-churn,30.0
-43.95968,-10.434557,train,churn,30.0
-30.255444,-19.197256,train,non-churn,30.0
-39.092155,-8.217149,train,non-churn,30.0
64.35361,7.7441216,train,churn,30.0
-26.621595,-23.01208,train,non-churn,30.0
51.64976,-5.619247,train,non-churn,30.0
45.687492,14.585401,train,non-churn,30.0
-46.45868,0.8199631,train,non-churn,30.0
15.493942,-22.072989,train,non-churn,30.0
-10.20821,-31.387066,train,non-churn,30.0
62.438553,3.4266813,train,non-churn,30.0
44.53467,1.9433455,train,non-churn,30.0
66.77057,-1.1650233,train,non-churn,30.0
54.343876,22.42507,train,non-churn,30.0
-53.756813,0.7788923,train,churn,30.0
13.8777275,13.934722,train,non-churn,30.0
-47.731064,-9.497244,train,churn,30.0
70.40879,-0.7291948,train,non-churn,30.0
-35.62161,7.1539726,train,non-churn,30.0
-5.822028,-6.925943,train,non-churn,30.0
-18.68052,-38.16467,train,non-churn,30.0
18.93687,-16.885746,train,non-churn,30.0
49.37745,8.766167,train,non-churn,30.0
-33.886227,9.805836,train,non-churn,30.0
-16.162687,-19.296497,train,non-churn,30.0
-40.36293,17.515593,train,non-churn,30.0
-55.581783,7.4846153,train,non-churn,30.0
-44.52083,26.735254,train,non-churn,30.0
-5.965535,34.48013,train,churn,30.0
-8.008732,-15.3595,train,non-churn,30.0
-32.10696,30.693819,train,churn,30.0
-21.4584,-39.623478,train,non-churn,30.0
54.078167,-18.829151,train,churn,30.0
-24.903349,20.02397,train,non-churn,30.0
-25.604961,-30.417149,train,churn,30.0
43.950916,24.781467,train,non-churn,30.0
53.268227,-13.795429,train,non-churn,30.0
4.458143,40.767467,train,non-churn,30.0
49.705982,-5.8018394,train,non-churn,30.0
2.7974107,-20.975163,train,non-churn,30.0
-10.089102,-38.922806,train,churn,30.0
1.494612,13.871903,train,churn,30.0
-29.618166,-1.4048945,train,non-churn,30.0
20.215738,-17.087141,train,non-churn,30.0
-1.1819006,31.021645,train,churn,30.0
-38.290455,11.800033,train,non-churn,30.0
-9.654627,-18.569414,train,non-churn,30.0
56.667156,-9.178865,train,non-churn,30.0
6.7408576,-3.3434405,train,churn,30.0
-6.076303,7.7975717,train,non-churn,30.0
-38.658012,-27.79039,train,non-churn,30.0
-42.064953,23.608597,train,non-churn,30.0
-11.106248,32.718678,train,non-churn,30.0
54.418427,14.399841,train,non-churn,30.0
63.932156,-11.946198,train,churn,30.0
-18.67945,21.683928,train,non-churn,30.0
-29.789719,-6.3810105,train,non-churn,30.0
-22.85947,12.213914,train,non-churn,30.0
-16.921507,-26.575903,train,non-churn,30.0
-7.8799105,6.4551563,train,non-churn,30.0
-43.733295,11.906612,train,churn,30.0
56.805264,7.044057,train,non-churn,30.0
-31.081587,26.913393,train,non-churn,30.0
-1.0356917,-2.228703,train,non-churn,30.0
-21.307358,-12.130524,train,non-churn,30.0
54.3497,26.308647,train,non-churn,30.0
18.930902,-11.930842,train,non-churn,30.0
-31.090805,-21.442823,train,non-churn,30.0
5.192535,14.433382,train,non-churn,30.0
-43.870987,-13.28151,train,non-churn,30.0
-7.7601166,1.1063294,train,non-churn,30.0
-15.229155,5.2503915,train,churn,30.0
59.219467,-17.927998,train,non-churn,30.0
-37.304523,10.369437,train,churn,30.0
-13.883945,6.7270565,train,non-churn,30.0
-31.788898,27.005331,train,non-churn,30.0
62.153553,-7.759278,train,non-churn,30.0
44.74742,-4.962943,train,non-churn,30.0
67.94092,-10.787716,train,non-churn,30.0
53.06519,4.9826374,train,non-churn,30.0
-15.307987,-32.03619,train,non-churn,30.0
-52.49382,-2.8984752,train,non-churn,30.0
-5.2371364,5.433876,train,non-churn,30.0
39.13438,-4.9168706,train,non-churn,30.0
-45.0352,-20.041742,train,non-churn,30.0
-18.896011,3.5880146,train,non-churn,30.0
-53.748512,-1.1486616,train,non-churn,30.0
-11.755087,18.021317,train,non-churn,30.0
-22.94875,21.69511,train,non-churn,30.0
38.789867,-13.755345,train,non-churn,30.0
-21.407642,-25.589865,train,churn,30.0
-6.2997866,32.986908,train,churn,30.0
4.274493,42.053215,train,non-churn,30.0
66.88112,-6.410097,train,non-churn,30.0
68.293144,-4.5917616,train,churn,30.0
60.263504,25.203339,train,non-churn,30.0
-36.619316,-21.3177,train,non-churn,30.0
-4.0545015,-4.9247937,train,non-churn,30.0
32.52801,-0.09799752,train,non-churn,30.0
-46.527206,8.699262,train,non-churn,30.0
51.450233,-1.4053208,train,non-churn,30.0
-9.800442,8.169344,train,non-churn,30.0
53.50189,19.320274,train,churn,30.0
-17.858177,3.184821,train,non-churn,30.0
-15.070898,-41.618694,train,churn,30.0
-52.770275,-7.435975,train,non-churn,30.0
-17.98012,25.310055,train,non-churn,30.0
-6.5754137,3.6828153,train,non-churn,30.0
63.001026,-7.697842,train,non-churn,30.0
-14.736258,27.407799,train,non-churn,30.0
-4.903659,9.803888,train,non-churn,30.0
-32.46346,13.487861,train,non-churn,30.0
-19.764042,-27.817612,train,churn,30.0
-17.884113,7.5529246,train,non-churn,30.0
39.611084,11.0177765,train,non-churn,30.0
54.488056,0.90458274,train,non-churn,30.0
-25.79742,35.357918,train,non-churn,30.0
40.557743,27.109816,train,non-churn,30.0
58.914364,-2.2436926,train,non-churn,30.0
-16.252577,-30.49062,train,non-churn,30.0
58.57946,1.629822,train,non-churn,30.0
5.948801,18.680058,train,churn,30.0
64.32853,18.943947,train,churn,30.0
32.491455,-8.582176,train,non-churn,30.0
49.979694,7.3639817,train,non-churn,30.0
-28.22416,-7.813708,train,non-churn,30.0
-14.108526,9.272436,train,non-churn,30.0
-20.298178,1.392482,train,non-churn,30.0
-17.106026,-22.696472,train,non-churn,30.0
-26.381437,-12.578442,train,non-churn,30.0
59.579273,13.220904,train,non-churn,30.0
1.3632857,30.877428,train,churn,30.0
32.65009,19.565823,train,churn,30.0
-29.567886,-9.308888,train,non-churn,30.0
-8.297412,-14.384818,train,non-churn,30.0
43.862087,4.266517,train,non-churn,30.0
47.46587,19.321245,train,non-churn,30.0
-18.802858,26.002562,train,non-churn,30.0
-14.772395,-5.7124557,train,non-churn,30.0
46.140064,3.7999115,train,non-churn,30.0
-55.671547,3.8012757,train,churn,30.0
-16.019657,-16.399727,train,non-churn,30.0
-48.441788,8.286218,train,non-churn,30.0
3.4643078,-17.529457,train,non-churn,30.0
19.914839,-22.55507,train,non-churn,30.0
-22.251667,5.218751,train,non-churn,30.0
-50.402916,0.52777404,train,churn,30.0
-29.753138,13.538698,train,non-churn,30.0
-34.285248,20.991163,train,non-churn,30.0
7.4708934,10.083184,train,non-churn,30.0
-30.277761,19.353743,train,non-churn,30.0
-28.260231,-7.347886,train,non-churn,30.0
-23.697186,-5.9736,train,non-churn,30.0
56.025173,7.902652,train,non-churn,30.0
-7.5340433,-26.316935,train,non-churn,30.0
-18.214552,-4.624623,train,non-churn,30.0
-19.115381,-0.556449,train,non-churn,30.0
6.053703,-15.503209,train,non-churn,30.0
66.63798,8.596525,train,non-churn,30.0
11.231696,-2.541086,train,non-churn,30.0
1.3249387,0.13327897,train,non-churn,30.0
-3.5219922,-10.511364,train,churn,30.0
35.9673,8.870251,train,non-churn,30.0
-51.74747,14.685581,train,non-churn,30.0
11.056317,0.1789633,train,non-churn,30.0
17.299414,-15.32788,train,non-churn,30.0
14.444543,22.981544,train,churn,30.0
6.6729507,-32.921776,train,churn,30.0
51.940285,0.43847486,train,non-churn,30.0
-17.526155,-10.336735,train,non-churn,30.0
-41.2524,-16.578815,train,non-churn,30.0
-19.781311,-1.1067519,train,non-churn,30.0
7.1975784,5.9325404,train,non-churn,30.0
1.140095,-20.078144,train,non-churn,30.0
30.882639,-7.9511623,train,non-churn,30.0
-8.623854,-5.4070377,train,non-churn,30.0
46.27591,-12.089523,train,non-churn,30.0
63.90814,9.89279,train,non-churn,30.0
-5.244641,0.35120884,train,non-churn,30.0
-0.28848934,-19.495962,train,non-churn,30.0
-38.070934,20.985584,train,non-churn,30.0
68.32435,-4.333884,train,non-churn,30.0
-10.524693,-16.861565,train,non-churn,30.0
-12.603077,-9.899455,train,non-churn,30.0
0.284885,3.6275792,train,non-churn,30.0
-17.78593,10.453093,train,non-churn,30.0
-9.883841,-33.885902,train,non-churn,30.0
66.107796,4.2471905,train,non-churn,30.0
-28.205372,-28.535786,train,non-churn,30.0
-21.354383,22.189203,train,non-churn,30.0
-10.66031,-20.130903,train,non-churn,30.0
50.46758,1.5895278,train,non-churn,30.0
37.30804,17.344685,train,non-churn,30.0
36.210953,-0.80485505,train,non-churn,30.0
-30.420252,-31.381626,train,non-churn,30.0
41.848972,7.063145,train,churn,30.0
-3.5355484,-32.901653,train,non-churn,30.0
-41.465378,-18.926228,train,churn,30.0
62.88393,12.306851,train,non-churn,30.0
10.9442625,-3.916803,train,non-churn,30.0
-12.707161,31.16671,train,non-churn,30.0
-4.264759,6.7347717,train,non-churn,30.0
57.01257,-9.437283,train,non-churn,30.0
8.465885,-25.840773,train,non-churn,30.0
-1.6458795,-16.977058,train,non-churn,30.0
56.97971,20.526794,train,non-churn,30.0
-46.173573,-30.78964,train,non-churn,30.0
49.260887,14.876281,train,non-churn,30.0
-14.000551,-29.549187,train,churn,30.0
12.532221,-10.207525,train,non-churn,30.0
-11.802182,-21.894413,train,churn,30.0
-12.132279,-22.166443,train,non-churn,30.0
41.11631,16.072735,train,non-churn,30.0
-15.553111,5.1561227,train,churn,30.0
-44.415188,-5.528599,train,non-churn,30.0
-25.069908,-19.020144,train,non-churn,30.0
41.74593,-5.212624,train,non-churn,30.0
67.6998,8.375804,train,non-churn,30.0
-27.407402,19.950235,train,non-churn,30.0
-11.512268,5.206791,train,non-churn,30.0
-46.776783,-11.839506,train,non-churn,30.0
-3.276633,0.52603245,train,non-churn,30.0
-29.973595,20.323895,train,churn,30.0
34.11742,19.988781,train,churn,30.0
28.457031,5.598373,train,non-churn,30.0
33.83884,10.595259,train,non-churn,30.0
16.720554,-16.728867,train,non-churn,30.0
18.100132,-3.6791341,train,non-churn,30.0
7.154348,42.1273,train,non-churn,30.0
-14.834379,-41.334,train,churn,30.0
-22.637026,1.1602744,train,non-churn,30.0
-4.1127944,15.246023,train,non-churn,30.0
-57.646835,4.4653883,train,non-churn,30.0
-3.6207373,-13.1674795,train,non-churn,30.0
3.4566627,-18.231234,train,non-churn,30.0
-4.8951206,34.645744,train,non-churn,30.0
1.0169812,38.898632,train,non-churn,30.0
-9.484474,-24.386879,train,non-churn,30.0
-23.365416,23.1971,train,non-churn,30.0
-37.8484,-25.61937,train,non-churn,30.0
-37.418488,-7.886754,train,non-churn,30.0
-14.456805,-7.287013,train,churn,30.0
50.60274,12.73661,train,non-churn,30.0
-6.2826724,-16.921886,train,non-churn,30.0
-13.369981,34.2867,train,non-churn,30.0
18.316196,-11.616298,train,non-churn,30.0
-36.47911,12.110022,train,non-churn,30.0
-3.6336985,-34.26975,train,non-churn,30.0
-13.0333805,19.607832,train,non-churn,30.0
-20.3347,-8.071532,train,churn,30.0
-13.95375,-22.73288,train,non-churn,30.0
-39.905834,8.120793,train,churn,30.0
51.59732,9.022337,train,non-churn,30.0
-27.594202,3.2737105,train,non-churn,30.0
51.42894,-0.6262279,train,non-churn,30.0
-55.830566,1.9593871,train,churn,30.0
63.218884,9.780157,train,non-churn,30.0
-39.42307,-8.56691,train,non-churn,30.0
15.685132,-11.884725,train,churn,30.0
-47.216576,0.79786396,train,non-churn,30.0
-25.271496,-18.777359,train,churn,30.0
-29.73632,-17.45159,train,non-churn,30.0
10.28549,19.020706,train,churn,30.0
-25.87595,8.641858,train,non-churn,30.0
60.102985,14.072212,train,non-churn,30.0
-14.0976925,-22.724586,train,non-churn,30.0
2.9144325,29.722176,train,churn,30.0
35.48726,13.86492,train,churn,30.0
-0.48576006,-5.7139835,train,non-churn,30.0
-36.490788,2.8053792,train,churn,30.0
-1.1036681,-12.959051,train,non-churn,30.0
-55.9903,-8.8063,train,churn,30.0
33.931396,-8.995517,train,non-churn,30.0
-15.568305,-25.080025,train,churn,30.0
42.29729,1.9587525,train,churn,30.0
-30.257093,-10.519727,train,non-churn,30.0
-27.845934,-22.248495,train,non-churn,30.0
-10.314717,-16.970459,train,non-churn,30.0
-34.657887,-2.5758069,train,non-churn,30.0
11.42332,23.929197,train,churn,30.0
-45.40146,12.674497,train,churn,30.0
-18.348658,-9.566492,train,non-churn,30.0
-39.758144,4.382574,train,non-churn,30.0
-2.6458478,8.876994,train,non-churn,30.0
-41.924824,24.800652,train,non-churn,30.0
53.867504,25.17229,train,non-churn,30.0
-10.986144,2.3129745,train,churn,30.0
-56.262684,-15.423211,train,non-churn,30.0
44.534626,10.429096,train,non-churn,30.0
-1.4314363,-20.184126,train,non-churn,30.0
50.762222,23.375607,train,non-churn,30.0
50.5647,2.2105763,train,non-churn,30.0
-36.579247,10.594525,train,non-churn,30.0
-35.694744,10.9692135,train,non-churn,30.0
-17.869888,-34.729935,train,non-churn,30.0
-12.534402,-0.6470463,train,non-churn,30.0
2.6084082,14.525978,train,churn,30.0
